 ( 2 + 5 ) * 5	35
110 / ( 144 * 0.2778 ) 	2.75
math.sqrt ( ( 6 * 1 / 2 ) ** 2 + ( ( 6 - 2 ) * 1 / 2 ) ** 2 ) 	3.61
13 * 15 - ( 10 + 1 ) 	184
406 / ( 1 + 16 / 100 ) + 20 / 100 * 406 / ( 1 + 16 / 100 ) 	420
 ( 120 + 120 ) / 12 / 2 * 3.6	36
 ( 4.90 - 2.5 ) * 100 / 3 / 4	20
 ( 160 + 20 ) / ( 60 / 100 ) 	300
 ( 7 - 2 ) * 3600 * 12	216000
36.00001 * ( 46 - 36 ) * 1000 / 3600 / 2	50
56 * 10 / 14	40
50 - 50 / 100 * 4	48
 ( 60 - ( 2 * 2 + 2 * 2 ) ) / 60 * 100	86.67
3 * 5 / 5	3
3 * 5 / 5	3
1720 * ( 1 - 500 * 2 * 2 * 3 / ( 350 * ( 2 * 2 * 3 - 2 ) + 500 * 2 * 2 * 3 ) ) 	633.68
2 * 3 *math.sqrt ( 8748 / ( 3 * 4 ) ) * 4 *math.sqrt ( 8748 / ( 3 * 4 ) ) / 25	699.84
 ( 3 * 4 / ( 3 * 4 - 1 ) * ( 4 + 1 ) * ( 3 * 4 - 1 ) - 60 / 2 ) * ( 3 * 4 - 1 ) / 2	165
100 * ( ( 40 + 100 ) / 100 * ( ( 40 + 100 ) / 100 ) * ( 100 - 40 ) / 100 - 1 ) 	17.6
10 * 80 / 20	40
8400 / 60 - 12	128
 ( 4 + 3 ) / ( 4 + 3 + 2 ) * 48 / 2	18.67
624 / 6	104
23 - 1	22
 ( 9 * 2 + 9 ) / 18	1.5
35 * 1.5 / ( 1 + 1.5 ) 	21
3 / 6 + 1 / 6	0.67
260 * 20 * 2 * 2	20800
 ( 70 / ( 8 + 27 ) * 8 - 70 / ( 4 + 3 ) * 3 / ( 1 + 4 ) ) / ( 70 / ( 8 + 27 ) * 27 - 70 / ( 4 + 3 ) * 3 / ( 1 + 4 ) * 4 ) 	0.33
40 - 3 + 7 + 10 - 7	47
 ( 100 * 10 * 100 + 100 * 10 * 100 - 2 * 100 * 100 ) * 1 / ( 3 / 2 + 1 ) 	72000
10 * 6 * 4 / ( 6 + 4 ) 	24
10 * 6 * 4 / ( 6 + 4 ) 	24
15 / 2 * 12	90
 ( 51 + 52 ) / 53	1.94
 ( 51 + 52 ) / 53	1.94
30 / ( 30 + 30 ) * 50 + 30 / ( 30 + 30 ) * 40 / ( ( 30 + 30 ) / 60 ) 	45
2 + 3 + 2 + 3	10
2 + 3 + 2 + 3	10
24000 - 60 * 100	18000
30 / ( 2 / 30 ) 	450
30 / ( 2 / 30 ) 	450
30 / ( 2 / 30 ) 	450
2 * 4 * ( 2 + 3 ) * 100 * ( 1 - 85 / 100 ) / ( 1 - 95 / 100 + 1 - 85 / 100 ) 	3000
322 * ( 324 - 322 ) * ( 324 - 322 ) 	1288
3.5 + 0.5 * ( ( 18 - 2 ) / 4 + 1 - 2 ) 	5
4 - 1	3
45 + 45 + 90	180
675 / 3 / 3 / 4	18.75
 ( 70 + 70 / 10 ) / ( 100 + 70 / 10 ) * 100	71.96
2 + 2	4
2 + 2	4
3 / ( 4 * 5 ) 	0.15
 ( 4 * 100 * 100 * ( 1 + 4 / 100 / 4 ) ** 4 - 4 * 100 * 100 ) / ( ( 1 + 2 / 100 / 2 ) ** 2 - 1 ) 	80804
14 / 2 + 1 - 3	5
1 / 7 * 100	14.29
712.5 / 12.5	57
45 / 33	1.36
1120 / ( 1 + 5 * 6 / 100 ) 	861.54
500 - ( 40 + 20 - 10 ) 	450
 ( 3 + 4 ) * 1000 * 1 / 10 - 1 / 10 / 100 * ( 3 + 4 ) * 1000	693
210 / ( 4 * ( 3 + 1 / 2 ) / 100 ) 	1500
 ( 5 - 90 * 5 / ( 90 + 160 ) ) * 60	192
64 * 25 * 1 / 2 * 7.5	6000
 ( 1000 * 20 / 100 + 1000 ) / ( 1000 / 100 * 2 ) 	60
90 * 10 / ( 15 - 10 ) * 100 / 10	1800
math.sqrt ( 972 * 100 / 1200 ) 	9
math.sqrt ( 972 * 100 / 1200 ) 	9
 ( 1 + 20 / 100 / 2 ) ** 4 * 20000 - ( 20 / 100 + 1 ) ** 2 * 20000	482
100 ** 2 * 10 / 100 * 3 / 10	300
9 - 4 * 2	1
5 * 4 / 8	2.5
50 / ( 200 - 50 ) * 100	33.33
 ( 1 - ( 1 / 24 + 1 / 30 ) * 8 ) / ( 1 / ( ( 2 + 3 ) * 2 * 8 ) + 1 / 24 + 1 / 30 ) + 8	12.57
 (math.floor ( 12.4 ) * 4 - 26 ) / ( 12.4 -math.floor ( 12.4 ) ) 	55
60 -math.sqrt ( 25 ) * ( 60 - 48 ) /math.sqrt ( 9 ) 	40
math.floor ( ( 10 / 63 - 12 / 80 ) * 100 ) 	0
100.0 / ( 100.0 / 10 - 9 ) 	100
 ( 60 - 60 / ( 5 + 1 ) ) / ( 60 / ( 5 + 1 ) + 20 ) 	1.67
72 * 1000 / 3600 * 34 - 72 * 1000 / 3600 * 18	320
math.sqrt ( 1 + 2 ) 	1.73
20 - 10	10
50 + 48 + 44 + 46	188
60 - 60 * ( 34 / 45 ) 	14.67
 ( ( 12 - 5 ) * 4000 + 2 * 100 * 100 * 5 ) / ( 100 * 10 ) 	128
 ( 8 / 5 * 3 + 5 ) * 10 / 14	7
50 / 10	5
 ( 75 + 65 ) / 2	70
 ( ( 3 + 4 ) * 3 + 1 ) / ( 3 + 4 ) * 22.4 * 2 * 1500 / 100	2112
9 * ( 120 + 80 ) * 0.2778 - 300	200.04
9 * ( 120 + 80 ) * 0.2778 - 300	200.04
16 / 26	0.62
63 + 18 + 37 - 100 - 10	8
math.factorial ( 6 ) /math.factorial ( 6 - 2 ) / 2 *math.factorial ( 3 ) 	90
math.sqrt ( 1.5 ) /math.sqrt ( 0.81 ) +math.sqrt ( 1.44 ) /math.sqrt ( 0.49 ) 	3.08
1000 + 1000 + 40000 / 4 + 60 * 10 + 100 + 60 + 5	12765
 ( ( 87 - 10 - 2 ) / 4 + 2 + 2 ) ** 2 + ( ( 87 - 10 - 2 ) / 4 + 2 + 2 + 2 ) ** 2 + ( ( 87 - 10 - 2 ) / 4 ) ** 2 + ( ( 87 - 10 - 2 ) / 4 + 2 ) ** 2	1912.25
 ( 10 - 1 ) * ( 6 + 4 ) * ( 16 - 5 ) * 10	9900
40 - ( 30 * ( 40 - ( 30 + 1 ) ) + 40 - ( 40 - ( 30 + 1 ) - 1 ) * 30 ) / 2	5
33 / ( 6 + 1 + 4 ) * ( 12 + 6 + 1 + 4 ) 	69
69 / 100 * 20	13.8
72 * 0.2778 * 26 - 240	280.04
 ( 100 - ( 50 + 40 - 15 ) ) / 100	0.25
 ( 80 + 100 ) * ( 100 - 40 ) / 100 - 100	8
900 / 10	90
4 + 3 + 2	9
10 / ( 1 - 2 / 3 ) 	30
1 / 2 * ( 1 / 2 * 1 / 3 + 1 / 2 * 1 / 2 ) / 2	0.1
1000 * 1000 / 10	100000
 ( 10 * 4 / ( ( 100 - 20 ) / 100 * 10 ) - 4 ) / 4 * 100	25
math.factorial ( 6 ) 	720
math.floor (math.sqrt ( 20 ) ) 	4
 ( 8 + 8 - 4 + 4 ) * ( 8 + 8 - 4 - 8 / 2 + 4 ) 	192
 ( 2 + 3 ) * 100 * ( 2 + 3 ) * 2 * ( 4 / 4 / 100 + 1 ) ** 2	5100.5
30 / ( 48 / 16 ) 	10
60 * 18 / 5	216
60 * 50 * 60 / ( ( 50 - 60 ) * 60 ) / ( 60 / 10 ) 	-50
 ( 100 - 20 ) / 100 * 36 + 36 + ( 100 + 25 ) / 100 * 36	109.8
 ( 100 - 20 ) / 100 * 36 + 36 + ( 100 + 25 ) / 100 * 36	109.8
440 / 20 * 2 + 20	64
10 * 2 *math.sqrt ( 3600 ) / ( 10 / 2 ) 	240
50 * 4	200
2 ** ( 2 + 1 ) * ( 2 + 1 ) ** 2 * ( 2 + 1 + 2 + 2 ) * ( 2 + 1 + 2 ) / 2	1260
 ( 5 + 6 ) * 100	1100
200 / 24 * 3.6	30
160 * 2 - 115 * 2	90
 ( 3600 / 10 - 50 * 2 ) / 4	65
550 / ( 35 / 100 + 1 ) 	407.41
 ( 1 - 15 * 1 / ( 1 * 60 ) ) / ( 1 / ( 1 / 2 * 60 ) + 1 / ( 1 * 60 ) ) + 15	30
 ( 15 - 12 ) / ( 30 / 100 * 1 ) / ( 12 - ( 15 - 12 ) / ( 30 / 100 * 1 ) ) 	5
100 * 101.2 / 5 * 6 / 100 - 101.2	20.24
560000 * ( 1 - 15 / 100 ) * 65 / 100	309400
 ( 86 + 42 ) / 2	64
16 / 4 * 3	12
70 - 12 * 3 + 3	37
 ( 125 - 2 * 0.2778 * 2 ) / 10 / 0.2778	44.6
50 - 4 + 7 + 10 - 7	56
18 - 5	13
200 * 10 ** ( 3 + 3 ) / ( 120 * 10 ** 9 ) * 100	0.17
400 + 750 - 900	250
8 / 3 * 5 / 8	1.67
 ( 84 + 10 ) / 2	47
1000 + 1 - 1000 * 1	1
6 * 27 - ( 11 * 22 - 19 * 6 ) 	34
10 * 6 * 18 / ( 15 * 12 ) 	6
30 * 15 / 10	45
30 * 60 /math.lcm (math.lcm ( 12 , 10 ) , 8 ) + 1	16
12 / ( 10 * 3 * 2 ) * 8 * 1000 / ( 3 + 2 ) / 2 * 12 / ( 10 * 3 * 2 ) * 8 * 1000 / ( 3 + 2 ) / 2 * 2	51200
200 - 64 * 3	8
24 - 1	23
100 * 100 / ( 100 + 15 ) 	86.96
26 - (math.floor ( 9 / 2 ) + 1 ) 	21
4 * 360 - 4 * 5 * 360 / ( 4 + 4 ) 	540
math.perm ( 8 - 1 , 2 ) 	42
0.6 + 0.45 - 0.4	0.65
60 + 60 * 50 / 100	90
120 / ( 1 / 3 - 1 / 3 * 20 / 100 + ( 1 - 1 / 3 ) * 30 / 100 ) * ( 1 / 3 * 20 / 100 + 1 - 1 / 3 - ( 1 - 1 / 3 ) * ( 30 / 100 ) ) 	137.14
 ( 90 + 90 * 20 / 100 ) * 100 / ( 3 * 3 * 10 ) 	120
5 / 11	0.45
16 * 25	400
52 / 4 + 1	14
 ( 37 - 3 * 3 ) / 2 * 3 * 3	126
 ( 7 * 4 - 4 + 4 ) / ( 7 * 4 + 4 ) 	0.88
 ( 1 - 20 / 100 ) * ( 1 - 55 / 100 ) * 8000	2880
4 * 2 * 100	800
 ( 420 + 120 ) / ( 420 / 60 + 120 / 40 ) 	54
60 + 35 + 6 + 193 - ( 2 * 60 + 4 * 35 + 4 * 6 ) 	10
10 / ( 5 + 100 + 10 ) 	0.09
 ( 80 - 60 ) / 2	10
25 * 4 / 2 + 25 + 5	80
 ( 40 + 80 - 75 ) / ( ( 40 + 80 ) / 40 - 75 / 80 ) 	21.82
 ( 40 + 80 - 75 ) / ( ( 40 + 80 ) / 40 - 75 / 80 ) 	21.82
 (math.floor ( 30 / 4 ) + 30 / 15 ) / 30	0.3
28 / 80 * 100 * 15 - 28 * 15	105
84 / 63	1.33
2 * ( ( 50 / 100 + 1 ) * 8 + ( 50 / 100 + 1 ) * 10 ) + 8 * 10	134
 ( 5 * 18 / 60 + 5 * 30 / 60 - 6 * 30 / 60 ) * 60	60
 ( 100 + 60 + 1 ) * 4 / 100	6.44
 ( 10000 - 2000 ) * ( ( 1 - 1 / 10 ) * ( 1 / 10 ) ) 	720
12 * 6	72
600 * ( 100 - 50 ) / 100	300
 ( 100 - 10 - 2 ) / 2 - ( 100 - 2 - 3 * 4 - 3 - 3 ) / 3 / 2	30.67
10 + 1 - 1	10
100 / 12 * 9 / 100 * 52	39
32 * 5 / ( 5 + 3 ) / ( 4 / ( 5 + 3 ) ) * 5 / ( 5 + 3 ) - ( 32 - 32 * 5 / ( 5 + 3 ) ) 	13
5 / ( 5 + 5 ) 	0.5
 ( 1 + 1 ) * 0.60 / ( 1 + 2 ) 	0.4
45 - ( 30 / 100 * 100 / 6 + 30 / 100 ) 	39.7
100 - ( 25 + 48 - 27 ) 	54
 ( 2 + 1 ) * 75 - ( 2 + 1 ) * 50 + 50	125
120 * 100 / 20	600
 ( 31.50 - 23.75 ) / ( 31.50 - 20 ) / ( 1 - ( 31.50 - 23.75 ) / ( 31.50 - 20 ) ) 	2.07
100 + ( 2 - 8 ) * 10 - 1	39
20 * 3 * 3 / ( 3 * 3 ) 	20
1 / ( 2 + 4 ) * 3600 / 10 * 100	6000
1 / ( 1 / 5 + 1 / 10 ) 	3.33
200 - 100 / ( 2 - 1 ) 	100
52.5 / 75	0.7
8 * 70 + 10 * 55	1110
 ( 86 * 2.5 + 67 * 5 ) / ( 5 + 3.0 ) 	68.75
 ( 86 * 2.5 + 67 * 5 ) / ( 5 + 3.0 ) 	68.75
math.sqrt ( 162 * 100 / ( 50 / 100 ) ) 	180
4 * 5 * 6 / 2 / 4 + 4 * 5 * 6 / 2 / 5 + 4 * 5 * 6 / 2 / 6	37
5 / 2 - 3 * 3	-6.5
8 * 3 * 3 / ( 3 * 3 ) 	8
 ( ( 5 + 4 ) * 2 +math.sqrt ( ( ( 5 + 4 ) * 2 ) ** 2 - 4 * 5 * ( 5 + 4 ) ) ) / 2	15
3.6 * 210 / 13	58.15
75 / 3 * 100	2500
2 * 100 *math.sqrt ( 100 ) * 2 / 100	40
40 * 1.5 / ( 1 + 1.5 ) 	24
4 / ( 4 * 2 + 1 ) 	0.44
450 / ( 3 / 2 * 5 ) 	60
4500 * ( 1 + 10 / 100 ) ** 2 - 4500	945
40 * 1	40
10 * ( 10 - 1 ) / 2 * 8 * ( 8 - 1 ) / 2	1260
4 + 3 - ( 22 + 8 ) / 2 / 5	4
math.sqrt ( 10 / 90 ) * 90 + 10	40
120 / ( 120 / 100 ) 	100
4 + 6 + 4	14
4 + 6 + 4	14
600 / ( ( 650 / 1000 - 350 / 1000 ) * ( 1 - 1 / 3 ) ) 	3000
150 / ( 6 * 0.2778 ) - 5	84.99
 ( ( 12 - 5 ) * 15000 + 2 * 100 * 100 * 5 ) / ( 100 * 10 ) 	205
math.sqrt ( 25 * 5 * 5 / 2 ) * 4	70.71
200 + 200 / 4 * 8	600
 ( 22 + 18 + 5 ) / 60	0.75
50000 / 2 / 10 * 3 * 4 + 1500	31500
 ( 24000 + 48000 ) / 6000 + 3	15
2 / 6	0.33
 ( 2 + 4.0 ) * 3	18
3 + 4	7
207 * ( 100 - 15 ) / 100 / 14	12.57
 ( 69758472 + 1 ) / 2	34879236.5
 ( 1 + 1 / 2 + 1 / ( 1 + 3 ) + 3 / ( 1 + 3 ) ) / ( 1 + 3 ) 	0.62
20 * 1000 / ( 1000 + 200 ) 	16.67
20 * 1000 / ( 1000 + 200 ) 	16.67
616 * 100 / ( 100 + 10 ) * ( 100 + 10 ) / ( 100 + 12 ) 	550
 ( 90 + 30 ) / 2	60
 ( 100 / ( 100 - 20 ) - 1 ) * 100	25
 ( ( 200 - 20 ) / 2 + 20 - 20 ) / 2 + 20	65
6 * 5 / 7	4.29
180 / ( 400 * 2 ) * 100	22.5
11 * 12 - ( 10 + 1 ) 	121
 ( 16 + 0.33 ) / ( 2 + 20 / 60 ) 	7
2 ** 2 / 2 + 1	3
60 + 50 - 100	10
 ( 1 + 20 / 4 / 100 ) ** 3 * 4 * 4 * 100 *math.sqrt ( 100 ) - 4 * 4 * 100 *math.sqrt ( 100 ) 	2522
 ( 73 - ( 3 + 4 ) * 10 ) ** ( 330 -math.floor ( 330 / 4 ) * 4 ) - 2 * 10	-11
 ( 36 * 50 + 50 - 2 - 23 ) / 50	36.5
540 / 540	1
22 + 15 + 21 + 19	77
40 * 3 / 5	24
 ( 350 - 348 ) / ( 5 / 100 ) 	40
 ( 20 - 10 ) / ( 30 - 20 ) * 200	200
6 / 3 * 100	200
8 * 6 + 40	88
 ( 8 + 3 + 2 ) * 8 / 2 / ( 2 + 1 / 2 ) 	20.8
25 * 16 / 20	20
900 * 2 / 3 * 3 / ( 2 + 3 ) 	360
900 * 2 / 3 * 3 / ( 2 + 3 ) 	360
25 * ( 100 - 40 ) / 100 + 40 - 18	37
0.09 * 100 / ( 0.5 * 100 ) 	0.18
70 * 2 + 70	210
 ( 4 * 15 - 55 ) ** 2	25
 ( 1 - 1 / 3 ) * 12 / ( 1 - ( 1 - 1 / 3 ) ) 	24
9 * ( 9 + 1 ) / 2 * 2 * 10	900
 ( 500 * 126 - 10350 ) / ( 500 - 50 ) 	117
33 * ( 4 + 1 ) - 25 * 4	65
33 * ( 4 + 1 ) - 25 * 4	65
12 + 3 + 2 * 2 * 2 * 2	31
 ( 18 - 6 ) * 12 / ( 12 + 4 ) 	9
 ( 870 / 3 * 4 - 870 ) / 2	145
 ( 37 - 2 ) / ( 3 + 2 ) * 2	14
10000 * 1 / 3	3333.33
 ( 150 - ( 5 * 5 + 5 * 5 ) ) / 150 * 100	66.67
7380 / ( 16 + 2 ) + 7380 / ( 16 - 2 ) 	937.14
 (math.sqrt ( 220 * 2 * 4 + 2 ** 2 ) - 2 ) / 2	20
60 * 1000 / 3600 * 6	100
20 / ( 60 - 20 ) 	0.5
 ( ( 4 -math.sqrt ( 4 ** 2 - 4 * 4 ) ) / 2 ) ** 2 + ( ( 4 +math.sqrt ( 4 ** 2 - 4 * 4 ) ) / 2 ) ** 2	8
5 * ( 3 + 4 ) * 100 * ( 3 + 4 + 3 ) 	35000
20 / 100 * 4.00	0.8
math.floor ( ( 15 * 100 + 75 ) / ( 11 * 100 + 25 ) ) 	1
8 - 24 / 8	5
2 + 6 / 2 + 2 + 3 + 3 + 4 + 3 + 4 + 4 + 2 + 3 + 4 + 4	41
 ( 0.7 - 0.5 ) / ( 0.8 - 0.5 ) 	0.67
4 * 40 / ( 40 * 20 ) 	0.2
4 * 40 / ( 40 * 20 ) 	0.2
21 * ( 21 + 1 ) / 2 / 21 * 4	44
3400 / 5	680
 ( 100 - 99 ) / 99 * 100	1.01
4 / 2 * 11 + 2	24
25 * 25 / 100	6.25
35 / 100 * 4	1.4
7 / ( 12 - 1 + 7 ) 	0.39
1 + 2 / ( 2 - 1 ) 	3
15 * 15 - ( 5 * 14 + 9 * 16 ) 	11
100 * 100 / ( 100 + 10 ) 	90.91
25 / ( 10 * 2 ) 	1.25
0.03 * 22 / 12 * 100	5.5
38 * 32 / 4	304
 ( 20 + 10 ) / 2	15
18 - 6	12
 ( 3200 - 64 ) * 1 / 8 + 64	456
90 / ( ( 1 - 20 / 100 ) * ( 20 / 100 + 1 ) ) 	93.75
3 / 4 / ( 50 / 100 ) * 100 - 50	100
24 / ( 4 / 15 * 5 / 7 - 2 / 5 * 4 / 9 ) / 2	945
54 * 5 / ( 100 - 10 ) 	3
3 / 4 * 1000	750
20 / 40 * 100	50
 ( 12 * 4 * 4 * 1000 - 12 * 1000 * 10 ) / ( 12 * 1000 * 10 ) * 100	60
250 / 10	25
17 + 19 + 2 - 30	8
5 * 6 * 7 / ( 4 / 100 ) - ( 5 - 1 ) * ( 6 - 1 ) * ( 7 - 1 ) / ( 4 / 100 ) 	2250
10 / 1	10
3 / 8 * ( 1 - 3 / 3 ) 	0
10 * 3.5 + 65	100
 ( 100 * 10 - 90 + 10 ) / 10	92
67 + ( 67 - 68 ) ** 67	66
1000 * 25 / 100 / 5	50
math.sqrt ( ( 60 / 4 ) ** 2 - ( 48 / 4 ) ** 2 ) * 4	36
math.sqrt ( ( 60 / 4 ) ** 2 - ( 48 / 4 ) ** 2 ) * 4	36
math.sqrt ( 20 / 90 ) * 90 + 20	62.43
300 / 500 * 100	60
124 / 22	5.64
800 - ( 170 + 500 - 170 + 400 - ( 500 - 170 ) ) 	230
10 * 5 / ( 10 - 5 ) 	10
 ( ( 200 + 3600 - ( 1 + 2 + 3 ) * 200 ) / 4 + 200 + ( 200 + 3600 - ( 1 + 2 + 3 ) * 200 ) / 4 + 200 + 200 ) / ( 2 * 10 - 1 ) 	100
 ( 750 - 15 ) / ( 6 - 1 ) * 6	882
 ( 750 - 15 ) / ( 6 - 1 ) * 6	882
210.00 / ( 100 + 15 ) * 100 * 1 / 15	12.17
 ( 190 - 6 * 10 - 82 - 7 -math.floor ( ( 190 - 6 * 10 - 82 - 7 ) / 10 ) * 10 ) * 2 +math.floor ( ( 190 - 6 * 10 - 82 - 7 ) / 10 ) 	6
 ( 85 * 6 + 60 * 4 + 30 ) / ( 6 + 4 ) 	78
40 - ( 13 + 24 ) 	3
100 - ( 100 + 20 ) * ( 100 - 10 ) / 100	-8
4 + 3 + 2	9
4 + 3 + 2	9
 ( 12 - 10 ) / 2	1
10 + 18 - ( 30 - 3 ) + 18 - 10	9
 ( 20 ** 2 -math.pi* ( 20 / 2 ) ** 2 ) / 10	8.58
 ( 1 - 1 / 3 ) * ( 70 - 34 ) + 34	58
10 * 10 * ( 10 * 10 - 1 ) * 31 / ( 10 * 10 - 1 ) / 1000 * 10	31
2.5 * 48 / 2	60
 ( 40 - 24 ) / ( 40 - 19 ) 	0.76
 ( 30 ** 2 - 840 ) / 2	30
 ( 30 ** 2 - 840 ) / 2	30
2 + 3 + 3 + 4	12
 ( 20 + 4 ) * ( 24 / 60 ) 	9.6
 ( 20 + 4 ) * ( 24 / 60 ) 	9.6
 ( 100 * 4 + 4 * 100 / ( 1 + 4 ) * 4 ) / ( 100 + 4 * 100 / ( 1 + 4 ) ) 	4
20 / ( 5 - 1 ) 	5
25 - 10 - 25 / 10	12.5
 ( 1 - 5 / 8 ) * 10 * 8 / 5	6
2 + 2	4
 ( 30 + 10 ) / ( 1 + 1 ) * ( ( 30 + 10 ) / ( 1 + 1 ) - 10 ) 	200
7.5 / 12.5 * 1660 / ( 1 - 7.5 / 12.5 ) 	2490
120 / 3.6 * 12	400
360 / ( 5 + 7 ) * 12	360
 ( 450 * 100 - 6000 * 6 ) / ( 10 - 6 ) / ( ( 450 * 100 - 6000 * 6 ) / ( 10 - 6 ) ) 	1
 ( ( 32 + 4 ) * 120 - 120 * 32 ) / ( 52 - ( 32 + 4 ) ) * 4	120
math.sqrt ( 11 * 385 / 125 ) * 125	727.58
54 * 1000 / 3600 * 9	135
54 * 1000 / 3600 * 9	135
1 / 3	0.33
 ( 160 - 10 * 2 ) / 2	70
40 / ( 7 * 2 ) + 40	42.86
7500 * ( ( 100 + 4 ) / 100 * ( ( 100 + 4 ) / 100 ) ) 	8112
 ( 80 * 3 + 50 * 2 ) / ( 3 + 2 ) + ( 100 / 3 - 0.33 ) 	101
153 / ( 1 + 1 / 3 + 1 / ( 3 * 2 ) ) - 153 / ( 1 + 1 / 3 + 1 / ( 3 * 2 ) ) / ( 3 * 2 ) 	85
1 + 2	3
90 - ( 5 * 90 - 100 ) + 90 / 3 + 1	-229
5 * 3150 / ( 5 + 2 + 3 ) 	1575
 ( 94 + 6 ) / ( 4 + 6 ) 	10
60 - 60 * 40 / 48	10
 ( 60 * 1 / 2 + 6 ) / ( 1 / 5 - 1 / 7 ) 	630
 ( 60 * 1 / 2 + 6 ) / ( 1 / 5 - 1 / 7 ) 	630
 ( 64 - 50 ) / 64 * 100	21.88
20 * 54 * 0.2778	300.02
 ( 100 + 5 ) / ( 100 + 10 ) 	0.95
math.floor ( 3 / ( 6 / 2 ) ) 	1
 ( 1200 + 800 * 6 ) / 3	2000
800 + 800 * 35 / 100	1080
18 / 10 * 40 / 10	7.2
 ( 96 + 95 + 82 + 97 + 95 ) / ( 10 / 2 ) 	93
0.5 - 1 / 6	0.33
 ( 1 - 3 / 22 ) * 22	19
70 - 70 / ( 2 / 5 + 1 ) 	20
70 - 70 / ( 2 / 5 + 1 ) 	20
6602.5 - 660.25 * 66.025 * 6.6025	-281220.32
math.lcm (math.lcm (math.lcm ( 3 , 4 ) , 5 ) , 6 ) * 2	120
2 ** ( 60 / 10 * ( 1 - 2 ) ) * 120 + 60	61.88
10 / 20 * 100	50
40 / 60 * 120	80
math.factorial ( 7 ) - ( 7 - 1 ) * 4 * ( 7 - 1 ) * 7 * 2	3024
math.sqrt ( 25 ) * 10 + 3	53
60 * 3 / 25 * 75	540
100 + 20 - ( 100 + 20 ) * 10 / 100 - 100	8
 ( 9 - 1 ) * ( 9 + 1 ) * 6 / ( 9 + 1 + 9 - 1 ) 	26.67
18 * 1 / 2 + 1	10
43 - ( 43 + 5 ) / 3	27
100 - ( 100 - 84 ) / 2	92
5 * 3 / ( 8 * 2 ) / ( 3 * 4 / ( 2 * 5 ) ) 	0.78
1 / ( ( 100 + 22 ) * 1 / ( 100 - 22 ) ) * 14	8.95
 ( 60 * 5 - 240 ) / ( 60 - 40 ) 	3
4 * 1	4
500 / ( ( 75 - 3 ) * 0.2778 ) 	25
500 / ( ( 75 - 3 ) * 0.2778 ) 	25
500 / ( ( 75 - 3 ) * 0.2778 ) 	25
math.sqrt ( 49 ) +math.sqrt ( 64 ) 	15
 ( 1 - 20 / 100 ) * ( 1 - 55 / 100 ) * 7500	2700
math.pi* 6 ** 2	113.1
2 ** 4 * 100	1600
math.sqrt ( 108 / ( 4 ** 3 + 5 ** 3 + 3 ** 3 ) ) 	0.71
 ( ( 5 * ( 100 + 20 ) / 100 ) ** 2 - ( 4 * ( 100 - 50 ) / 100 ) ** 2 - ( 5 ** 2 - 4 ** 2 ) ) / ( 5 ** 2 - 4 ** 2 ) * 100	255.56
815 - ( 854 - 815 ) * 2 / 3	789
1 /math.sqrt ( 2 ) ** 2	0.5
8 * 8	64
 (math.factorial ( 6 ) / (math.factorial ( 4 ) *math.factorial ( 2 ) ) +math.factorial ( 8 ) / (math.factorial ( 4 ) *math.factorial ( 4 ) ) +math.factorial ( 6 ) / (math.factorial ( 4 ) *math.factorial ( 2 ) ) *math.factorial ( 8 ) / (math.factorial ( 6 ) *math.factorial ( 2 ) ) ) / (math.factorial ( 6 + 8 ) / (math.factorial ( 6 + 8 - 4 ) *math.factorial ( 4 ) ) ) 	0.5
1000000 * ( ( 1 + 15 / 100 ) * ( 1 - 35 / 100 ) * ( 1 + 35 / 100 ) ) 	1009125
 ( 2 - 3 * 3 * 2 ) / ( 1 - 3 * 3 ) 	2
 ( 2 - 3 * 3 * 2 ) / ( 1 - 3 * 3 ) 	2
5 + ( 20 * 10 - 10 * 5 ) / ( 10 + 20 ) 	10
5 + ( 20 * 10 - 10 * 5 ) / ( 10 + 20 ) 	10
10 - 4 - 1 - 1	4
400 * ( 100 - ( 44 + 28 + 10 ) ) / 100	72
3.6 * 120 / 6	72
 ( 21 + 3 ) / 60	0.4
 ( 21 + 3 ) / 60	0.4
20 - 10 - 20 / 10	8
12 * 48 * 48 / 100 / 64	4.32
12 * 48 * 48 / 100 / 64	4.32
 ( 4000 * ( 1 + 10 / 100 ) ** 2 - 4000 ) / 2 / ( 3 * 8 / 100 ) 	1750
 ( ( 70 + 20 ) * 1000 * 100 - 20 * ( 70 + 20 ) * 1000 - 20 / 2 * 20 * 1000 * 70 ) / 20	-340000
460 + 460 * 18 / 100	542.8
 ( 86 / 2 + 86 / 8 ) / 86	0.62
40 / 100 * 600 / ( 60 / 100 ) * 40 / 100 / ( 60 / 100 ) 	266.67
math.log ( 2 ** 10 ) 	6.93
math.factorial ( 6 + 4 ) / (math.factorial ( 4 ) *math.factorial ( 6 ) ) 	210
 ( 4 * 17 - ( 4 + 4 + 7 ) ) / 4	13.25
4 * 167 / 7	95.43
 ( 5 - 1 ) * 3 / 5	2.4
 ( 5 - 1 ) * 3 / 5	2.4
15 *math.sqrt ( 17 ** 2 - 15 ** 2 ) 	120
 ( 100 - 30 - ( 90 - 30 ) ) / ( 100 - 30 ) 	0.14
12 / 1	12
800 - ( 45 / 100 * 800 + 23 / 100 * 800 + 15 / 100 * 800 ) 	136
2 / 5	0.4
